user_id,event_time,event_type,product_name
2375,2026-05-30 16:57:14.158847,landing_page_view,Chidri Track Pants
2376,2026-05-11 17:01:40.522063,landing_page_view,Capsule Corp Canvas Tote
2376,2026-05-11 17:06:47.522063,viewed_item,Capsule Corp Canvas Tote
2377,2026-06-02 19:02:03.867712,landing_page_view,Akira Baggy Joggers
2377,2026-06-02 19:03:14.867712,viewed_item,Akira Baggy Joggers
2378,2026-06-01 16:38:46.082297,landing_page_view,Shinobi Compression Tee
2378,2026-06-01 16:40:59.082297,viewed_item,Shinobi Compression Tee
2379,2026-05-08 18:15:29.397231,landing_page_view,Shinobi Compression Tee
2379,2026-05-08 18:17:59.397231,viewed_item,Shinobi Compression Tee
2380,2026-05-07 13:52:46.993761,landing_page_view,Cursed Energy Knit Sweater
2380,2026-05-07 13:54:14.993761,viewed_item,Cursed Energy Knit Sweater
2380,2026-05-07 13:56:46.993761,added_to_cart,Cursed Energy Knit Sweater
2380,2026-05-07 13:57:51.993761,initiated_checkout,Cursed Energy Knit Sweater
2381,2026-05-24 20:36:54.350235,landing_page_view,Neo-Tokyo Reflective Windbreaker
2381,2026-05-24 20:39:38.350235,viewed_item,Neo-Tokyo Reflective Windbreaker
2382,2026-05-18 05:01:53.138118,landing_page_view,Super Saiyan Heavyweight Hoodie
2382,2026-05-18 05:04:18.138118,viewed_item,Super Saiyan Heavyweight Hoodie
2382,2026-05-18 05:09:36.138118,added_to_cart,Super Saiyan Heavyweight Hoodie
2382,2026-05-18 05:15:02.138118,initiated_checkout,Super Saiyan Heavyweight Hoodie
2383,2026-05-25 22:11:35.931890,landing_page_view,Neo-Tokyo Reflective Windbreaker
2383,2026-05-25 22:13:16.931890,viewed_item,Neo-Tokyo Reflective Windbreaker
2383,2026-05-25 22:16:34.931890,added_to_cart,Neo-Tokyo Reflective Windbreaker
2383,2026-05-25 22:18:38.931890,initiated_checkout,Neo-Tokyo Reflective Windbreaker
2383,2026-05-25 22:19:42.931890,completed_purchase,Neo-Tokyo Reflective Windbreaker
2384,2026-05-15 04:34:51.733800,landing_page_view,Vagabond Distressed Bucket Hat
2385,2026-05-10 07:34:36.795389,landing_page_view,Capsule Corp Canvas Tote
2385,2026-05-10 07:38:36.795389,viewed_item,Capsule Corp Canvas Tote
2386,2026-05-26 08:35:17.850752,landing_page_view,Shadow Clone Graphic Tee
2387,2026-05-16 02:41:33.314785,landing_page_view,Chidri Track Pants
2387,2026-05-16 02:46:49.314785,viewed_item,Chidri Track Pants
2388,2026-05-17 17:59:40.841676,landing_page_view,EVA-01 Oversized Work Jacket
2389,2026-05-31 09:21:48.140950,landing_page_view,Cursed Energy Knit Sweater
2389,2026-05-31 09:27:35.140950,viewed_item,Cursed Energy Knit Sweater
2390,2026-05-24 08:38:51.047772,landing_page_view,Shadow Clone Graphic Tee
2390,2026-05-24 08:43:20.047772,viewed_item,Shadow Clone Graphic Tee
2391,2026-05-20 09:11:16.961630,landing_page_view,Vagabond Distressed Bucket Hat
2392,2026-05-10 03:58:50.116073,landing_page_view,Capsule Corp Canvas Tote
2393,2026-05-28 07:01:53.998231,landing_page_view,Akira Baggy Joggers
2394,2026-05-15 20:09:10.104271,landing_page_view,Mecha Box Logo Hoodie
2395,2026-05-12 19:25:47.206466,landing_page_view,Capsule Corp Canvas Tote
2395,2026-05-12 19:27:14.206466,viewed_item,Capsule Corp Canvas Tote
2396,2026-05-26 14:38:22.176839,landing_page_view,Shadow Clone Graphic Tee
2397,2026-06-03 20:54:28.755941,landing_page_view,Mecha Box Logo Hoodie
2397,2026-06-03 20:58:38.755941,viewed_item,Mecha Box Logo Hoodie
2397,2026-06-03 21:02:31.755941,added_to_cart,Mecha Box Logo Hoodie
2397,2026-06-03 21:07:48.755941,initiated_checkout,Mecha Box Logo Hoodie
2397,2026-06-03 21:10:00.755941,completed_purchase,Mecha Box Logo Hoodie
2398,2026-05-26 18:46:25.442573,landing_page_view,Ghost in the Shell Balaclava
2398,2026-05-26 18:48:56.442573,viewed_item,Ghost in the Shell Balaclava
2399,2026-05-10 17:40:46.118031,landing_page_view,Shinobi Compression Tee
2399,2026-05-10 17:45:24.118031,viewed_item,Shinobi Compression Tee
2400,2026-05-15 22:12:16.135091,landing_page_view,Retro Nuptse-Style Puffer
2400,2026-05-15 22:14:42.135091,viewed_item,Retro Nuptse-Style Puffer
2401,2026-05-16 04:02:43.580687,landing_page_view,Neo-Tokyo Reflective Windbreaker
2401,2026-05-16 04:06:26.580687,viewed_item,Neo-Tokyo Reflective Windbreaker
2402,2026-05-21 11:51:57.283786,landing_page_view,Shadow Clone Graphic Tee
2402,2026-05-21 11:54:20.283786,viewed_item,Shadow Clone Graphic Tee
2402,2026-05-21 11:59:50.283786,added_to_cart,Shadow Clone Graphic Tee
2402,2026-05-21 12:00:51.283786,initiated_checkout,Shadow Clone Graphic Tee
2403,2026-05-30 09:33:59.336368,landing_page_view,Cyberpunk Cargo Pants
2403,2026-05-30 09:36:57.336368,viewed_item,Cyberpunk Cargo Pants
2404,2026-05-13 02:00:41.198697,landing_page_view,Vagabond Distressed Bucket Hat
2405,2026-05-31 12:37:48.070541,landing_page_view,Neo-Tokyo Reflective Windbreaker
2405,2026-05-31 12:41:32.070541,viewed_item,Neo-Tokyo Reflective Windbreaker
2406,2026-06-02 00:30:10.868198,landing_page_view,Akira Baggy Joggers
2407,2026-05-09 03:46:21.834994,landing_page_view,Retro Nuptse-Style Puffer
2408,2026-05-08 13:56:36.622339,landing_page_view,Capsule Corp Canvas Tote
2409,2026-05-15 05:24:31.005944,landing_page_view,Cursed Energy Knit Sweater
2410,2026-05-30 00:03:49.483620,landing_page_view,Vagabond Distressed Bucket Hat
2410,2026-05-30 00:09:09.483620,viewed_item,Vagabond Distressed Bucket Hat
2411,2026-05-27 10:36:12.609931,landing_page_view,Cursed Energy Knit Sweater
2411,2026-05-27 10:39:16.609931,viewed_item,Cursed Energy Knit Sweater
2412,2026-05-20 18:58:52.510485,landing_page_view,Super Saiyan Heavyweight Hoodie
2412,2026-05-20 19:01:15.510485,viewed_item,Super Saiyan Heavyweight Hoodie
2413,2026-05-30 05:40:57.756233,landing_page_view,Retro Nuptse-Style Puffer
2413,2026-05-30 05:46:06.756233,viewed_item,Retro Nuptse-Style Puffer
2413,2026-05-30 05:49:26.756233,added_to_cart,Retro Nuptse-Style Puffer
2413,2026-05-30 05:53:46.756233,initiated_checkout,Retro Nuptse-Style Puffer
2414,2026-05-09 04:27:14.957219,landing_page_view,Hokage Denim Jacket
2414,2026-05-09 04:30:13.957219,viewed_item,Hokage Denim Jacket
2415,2026-05-31 17:40:39.311607,landing_page_view,Shinobi Compression Tee
2415,2026-05-31 17:46:30.311607,viewed_item,Shinobi Compression Tee
2415,2026-05-31 17:51:48.311607,added_to_cart,Shinobi Compression Tee
2416,2026-05-18 02:22:42.305670,landing_page_view,Cyberpunk Cargo Pants
2416,2026-05-18 02:24:01.305670,viewed_item,Cyberpunk Cargo Pants
2417,2026-05-23 13:40:00.721134,landing_page_view,Akira Baggy Joggers
2417,2026-05-23 13:44:05.721134,viewed_item,Akira Baggy Joggers
2417,2026-05-23 13:47:34.721134,added_to_cart,Akira Baggy Joggers
2418,2026-05-21 23:39:53.745067,landing_page_view,Chidri Track Pants
2418,2026-05-21 23:43:22.745067,viewed_item,Chidri Track Pants
2418,2026-05-21 23:46:34.745067,added_to_cart,Chidri Track Pants
2418,2026-05-21 23:52:03.745067,initiated_checkout,Chidri Track Pants
2418,2026-05-21 23:55:13.745067,completed_purchase,Chidri Track Pants
2419,2026-05-28 04:39:32.578496,landing_page_view,EVA-01 Oversized Work Jacket
2420,2026-05-10 07:41:08.435879,landing_page_view,Capsule Corp Canvas Tote
2420,2026-05-10 07:43:28.435879,viewed_item,Capsule Corp Canvas Tote
2421,2026-05-08 02:45:04.157399,landing_page_view,Mecha Box Logo Hoodie
2421,2026-05-08 02:49:15.157399,viewed_item,Mecha Box Logo Hoodie
2422,2026-05-19 18:45:32.449832,landing_page_view,Capsule Corp Canvas Tote
2423,2026-05-18 19:07:38.861041,landing_page_view,Shadow Clone Graphic Tee
2424,2026-05-28 01:02:23.520405,landing_page_view,Hokage Denim Jacket
2424,2026-05-28 01:04:54.520405,viewed_item,Hokage Denim Jacket
2425,2026-05-27 09:10:24.942812,landing_page_view,Shinobi Compression Tee
2425,2026-05-27 09:12:12.942812,viewed_item,Shinobi Compression Tee
2425,2026-05-27 09:15:34.942812,added_to_cart,Shinobi Compression Tee
2425,2026-05-27 09:18:39.942812,initiated_checkout,Shinobi Compression Tee
2426,2026-05-12 16:38:44.485546,landing_page_view,Super Saiyan Heavyweight Hoodie
2426,2026-05-12 16:40:17.485546,viewed_item,Super Saiyan Heavyweight Hoodie
2427,2026-05-10 08:00:23.306292,landing_page_view,Super Saiyan Heavyweight Hoodie
2427,2026-05-10 08:02:51.306292,viewed_item,Super Saiyan Heavyweight Hoodie
2427,2026-05-10 08:04:58.306292,added_to_cart,Super Saiyan Heavyweight Hoodie
2428,2026-05-12 06:18:08.881551,landing_page_view,Retro Nuptse-Style Puffer
2428,2026-05-12 06:19:11.881551,viewed_item,Retro Nuptse-Style Puffer
2429,2026-05-11 19:46:10.606594,landing_page_view,Mecha Box Logo Hoodie
2429,2026-05-11 19:49:05.606594,viewed_item,Mecha Box Logo Hoodie
2430,2026-05-18 20:45:40.820415,landing_page_view,EVA-01 Oversized Work Jacket
2430,2026-05-18 20:49:41.820415,viewed_item,EVA-01 Oversized Work Jacket
2431,2026-05-30 03:24:14.794445,landing_page_view,Neo-Tokyo Reflective Windbreaker
2431,2026-05-30 03:28:49.794445,viewed_item,Neo-Tokyo Reflective Windbreaker
2432,2026-05-31 18:11:25.187747,landing_page_view,Retro Nuptse-Style Puffer
2432,2026-05-31 18:12:47.187747,viewed_item,Retro Nuptse-Style Puffer
2432,2026-05-31 18:14:24.187747,added_to_cart,Retro Nuptse-Style Puffer
2433,2026-06-03 07:30:12.353619,landing_page_view,Vagabond Distressed Bucket Hat
2434,2026-05-11 14:37:41.033437,landing_page_view,Akira Baggy Joggers
2434,2026-05-11 14:42:59.033437,viewed_item,Akira Baggy Joggers
2435,2026-05-20 13:06:01.750659,landing_page_view,EVA-01 Oversized Work Jacket
2435,2026-05-20 13:09:13.750659,viewed_item,EVA-01 Oversized Work Jacket
2435,2026-05-20 13:13:10.750659,added_to_cart,EVA-01 Oversized Work Jacket
2435,2026-05-20 13:16:35.750659,initiated_checkout,EVA-01 Oversized Work Jacket
2436,2026-06-01 21:39:45.891174,landing_page_view,Neo-Tokyo Reflective Windbreaker
2436,2026-06-01 21:45:34.891174,viewed_item,Neo-Tokyo Reflective Windbreaker
2437,2026-06-04 03:45:10.356447,landing_page_view,Akira Baggy Joggers
2437,2026-06-04 03:46:57.356447,viewed_item,Akira Baggy Joggers
2438,2026-05-07 02:51:16.531204,landing_page_view,Super Saiyan Heavyweight Hoodie
2438,2026-05-07 02:54:12.531204,viewed_item,Super Saiyan Heavyweight Hoodie
2439,2026-05-31 22:41:25.449561,landing_page_view,Neo-Tokyo Reflective Windbreaker
2439,2026-05-31 22:47:21.449561,viewed_item,Neo-Tokyo Reflective Windbreaker
2439,2026-05-31 22:50:34.449561,added_to_cart,Neo-Tokyo Reflective Windbreaker
2440,2026-06-04 05:36:52.850755,landing_page_view,Neo-Tokyo Reflective Windbreaker
2440,2026-06-04 05:40:05.850755,viewed_item,Neo-Tokyo Reflective Windbreaker
2441,2026-05-11 18:37:20.953959,landing_page_view,Cyberpunk Cargo Pants
2442,2026-05-08 16:50:57.298558,landing_page_view,Shadow Clone Graphic Tee
2443,2026-05-07 20:42:58.124877,landing_page_view,Hokage Denim Jacket
2443,2026-05-07 20:45:02.124877,viewed_item,Hokage Denim Jacket
2444,2026-05-25 14:14:33.668825,landing_page_view,Vagabond Distressed Bucket Hat
2444,2026-05-25 14:18:32.668825,viewed_item,Vagabond Distressed Bucket Hat
2444,2026-05-25 14:19:51.668825,added_to_cart,Vagabond Distressed Bucket Hat
2444,2026-05-25 14:24:15.668825,initiated_checkout,Vagabond Distressed Bucket Hat
2444,2026-05-25 14:29:25.668825,completed_purchase,Vagabond Distressed Bucket Hat
2445,2026-05-13 16:27:40.364971,landing_page_view,EVA-01 Oversized Work Jacket
2445,2026-05-13 16:28:57.364971,viewed_item,EVA-01 Oversized Work Jacket
2445,2026-05-13 16:33:38.364971,added_to_cart,EVA-01 Oversized Work Jacket
2445,2026-05-13 16:34:57.364971,initiated_checkout,EVA-01 Oversized Work Jacket
2446,2026-05-14 08:31:02.941511,landing_page_view,Shinobi Compression Tee
2446,2026-05-14 08:33:09.941511,viewed_item,Shinobi Compression Tee
2446,2026-05-14 08:35:05.941511,added_to_cart,Shinobi Compression Tee
2447,2026-05-29 05:11:39.154163,landing_page_view,Mecha Box Logo Hoodie
2447,2026-05-29 05:16:34.154163,viewed_item,Mecha Box Logo Hoodie
2448,2026-05-14 01:40:44.085921,landing_page_view,Hokage Denim Jacket
2448,2026-05-14 01:42:30.085921,viewed_item,Hokage Denim Jacket
2448,2026-05-14 01:44:43.085921,added_to_cart,Hokage Denim Jacket
2449,2026-05-24 08:24:22.970532,landing_page_view,Chidri Track Pants
2449,2026-05-24 08:26:22.970532,viewed_item,Chidri Track Pants
2449,2026-05-24 08:32:19.970532,added_to_cart,Chidri Track Pants
2449,2026-05-24 08:34:01.970532,initiated_checkout,Chidri Track Pants
2450,2026-05-16 17:17:51.392632,landing_page_view,Vagabond Distressed Bucket Hat
2450,2026-05-16 17:19:33.392632,viewed_item,Vagabond Distressed Bucket Hat
2450,2026-05-16 17:23:28.392632,added_to_cart,Vagabond Distressed Bucket Hat
2450,2026-05-16 17:25:43.392632,initiated_checkout,Vagabond Distressed Bucket Hat
2451,2026-05-25 20:33:31.360557,landing_page_view,Mecha Box Logo Hoodie
2452,2026-05-21 20:52:15.149221,landing_page_view,Shadow Clone Graphic Tee
2453,2026-05-18 20:24:37.705313,landing_page_view,Ghost in the Shell Balaclava
2453,2026-05-18 20:25:55.705313,viewed_item,Ghost in the Shell Balaclava
2453,2026-05-18 20:29:00.705313,added_to_cart,Ghost in the Shell Balaclava
2454,2026-05-12 02:15:15.270578,landing_page_view,Cursed Energy Knit Sweater
2455,2026-05-11 18:56:41.211858,landing_page_view,EVA-01 Oversized Work Jacket
2455,2026-05-11 19:02:15.211858,viewed_item,EVA-01 Oversized Work Jacket
2456,2026-05-18 07:42:49.757834,landing_page_view,Ghost in the Shell Balaclava
2456,2026-05-18 07:48:14.757834,viewed_item,Ghost in the Shell Balaclava
2457,2026-05-20 19:14:21.447526,landing_page_view,EVA-01 Oversized Work Jacket
2458,2026-05-19 10:04:53.655289,landing_page_view,Chidri Track Pants
2459,2026-05-07 07:57:49.552869,landing_page_view,Hokage Denim Jacket
2459,2026-05-07 07:59:27.552869,viewed_item,Hokage Denim Jacket
2460,2026-05-29 19:32:16.954595,landing_page_view,Akira Baggy Joggers
2460,2026-05-29 19:36:44.954595,viewed_item,Akira Baggy Joggers
2461,2026-05-17 16:26:46.278249,landing_page_view,Chidri Track Pants
2461,2026-05-17 16:29:24.278249,viewed_item,Chidri Track Pants
2461,2026-05-17 16:32:58.278249,added_to_cart,Chidri Track Pants
2462,2026-05-11 21:59:55.677134,landing_page_view,Super Saiyan Heavyweight Hoodie
2462,2026-05-11 22:02:47.677134,viewed_item,Super Saiyan Heavyweight Hoodie
2463,2026-05-24 04:33:02.021736,landing_page_view,Capsule Corp Canvas Tote
2463,2026-05-24 04:34:35.021736,viewed_item,Capsule Corp Canvas Tote
2463,2026-05-24 04:36:11.021736,added_to_cart,Capsule Corp Canvas Tote
2464,2026-05-20 01:58:52.535416,landing_page_view,Vagabond Distressed Bucket Hat
2464,2026-05-20 02:01:35.535416,viewed_item,Vagabond Distressed Bucket Hat
2465,2026-05-10 22:23:27.930440,landing_page_view,Shinobi Compression Tee
2465,2026-05-10 22:27:02.930440,viewed_item,Shinobi Compression Tee
2466,2026-05-29 14:14:09.753826,landing_page_view,Chidri Track Pants
2467,2026-05-23 11:14:19.085054,landing_page_view,EVA-01 Oversized Work Jacket
2468,2026-05-18 14:50:31.710721,landing_page_view,Chidri Track Pants
2468,2026-05-18 14:53:16.710721,viewed_item,Chidri Track Pants
2468,2026-05-18 14:55:13.710721,added_to_cart,Chidri Track Pants
2469,2026-05-26 13:42:53.504913,landing_page_view,Shinobi Compression Tee
2469,2026-05-26 13:46:08.504913,viewed_item,Shinobi Compression Tee
2470,2026-05-30 06:07:05.900089,landing_page_view,Capsule Corp Canvas Tote
2470,2026-05-30 06:09:06.900089,viewed_item,Capsule Corp Canvas Tote
2471,2026-05-11 04:33:20.394639,landing_page_view,Neo-Tokyo Reflective Windbreaker
2471,2026-05-11 04:34:24.394639,viewed_item,Neo-Tokyo Reflective Windbreaker
2471,2026-05-11 04:37:52.394639,added_to_cart,Neo-Tokyo Reflective Windbreaker
2472,2026-05-31 01:09:03.107099,landing_page_view,EVA-01 Oversized Work Jacket
2472,2026-05-31 01:12:27.107099,viewed_item,EVA-01 Oversized Work Jacket
2472,2026-05-31 01:15:40.107099,added_to_cart,EVA-01 Oversized Work Jacket
2473,2026-05-15 17:00:14.893677,landing_page_view,Shadow Clone Graphic Tee
2473,2026-05-15 17:05:51.893677,viewed_item,Shadow Clone Graphic Tee
2474,2026-05-13 22:06:12.921216,landing_page_view,Cursed Energy Knit Sweater
2475,2026-05-25 08:00:21.021650,landing_page_view,EVA-01 Oversized Work Jacket
2475,2026-05-25 08:05:09.021650,viewed_item,EVA-01 Oversized Work Jacket
2476,2026-05-08 18:01:16.638357,landing_page_view,Shinobi Compression Tee
2476,2026-05-08 18:04:59.638357,viewed_item,Shinobi Compression Tee
2477,2026-06-02 04:40:39.288353,landing_page_view,Cyberpunk Cargo Pants
2477,2026-06-02 04:42:09.288353,viewed_item,Cyberpunk Cargo Pants
2478,2026-05-20 22:16:35.318080,landing_page_view,Shinobi Compression Tee
2478,2026-05-20 22:18:04.318080,viewed_item,Shinobi Compression Tee
2479,2026-05-07 02:30:20.395836,landing_page_view,EVA-01 Oversized Work Jacket
2479,2026-05-07 02:31:40.395836,viewed_item,EVA-01 Oversized Work Jacket
2480,2026-05-27 17:32:14.542077,landing_page_view,Super Saiyan Heavyweight Hoodie
2481,2026-05-18 17:18:06.288055,landing_page_view,Shadow Clone Graphic Tee
2481,2026-05-18 17:20:05.288055,viewed_item,Shadow Clone Graphic Tee
2481,2026-05-18 17:25:33.288055,added_to_cart,Shadow Clone Graphic Tee
2481,2026-05-18 17:27:05.288055,initiated_checkout,Shadow Clone Graphic Tee
2482,2026-05-29 05:59:40.357499,landing_page_view,Neo-Tokyo Reflective Windbreaker
2482,2026-05-29 06:05:21.357499,viewed_item,Neo-Tokyo Reflective Windbreaker
2483,2026-06-03 19:24:32.241612,landing_page_view,Shadow Clone Graphic Tee
2483,2026-06-03 19:27:29.241612,viewed_item,Shadow Clone Graphic Tee
2484,2026-05-08 02:50:42.781771,landing_page_view,Capsule Corp Canvas Tote
2484,2026-05-08 02:53:35.781771,viewed_item,Capsule Corp Canvas Tote
2484,2026-05-08 02:54:47.781771,added_to_cart,Capsule Corp Canvas Tote
2484,2026-05-08 02:59:18.781771,initiated_checkout,Capsule Corp Canvas Tote
2484,2026-05-08 03:01:18.781771,completed_purchase,Capsule Corp Canvas Tote
2485,2026-05-27 15:22:03.162634,landing_page_view,Ghost in the Shell Balaclava
2486,2026-05-23 10:27:03.152566,landing_page_view,Cyberpunk Cargo Pants
2486,2026-05-23 10:31:17.152566,viewed_item,Cyberpunk Cargo Pants
2486,2026-05-23 10:36:08.152566,added_to_cart,Cyberpunk Cargo Pants
2486,2026-05-23 10:37:14.152566,initiated_checkout,Cyberpunk Cargo Pants
2487,2026-05-06 23:38:15.627129,landing_page_view,Akira Baggy Joggers
2488,2026-05-10 04:42:00.541969,landing_page_view,Mecha Box Logo Hoodie
2488,2026-05-10 04:46:01.541969,viewed_item,Mecha Box Logo Hoodie
2489,2026-05-14 18:44:00.855763,landing_page_view,Ghost in the Shell Balaclava
2489,2026-05-14 18:48:30.855763,viewed_item,Ghost in the Shell Balaclava
2490,2026-05-20 06:47:28.694086,landing_page_view,Cyberpunk Cargo Pants
2490,2026-05-20 06:48:33.694086,viewed_item,Cyberpunk Cargo Pants
2491,2026-06-05 00:30:41.260784,landing_page_view,Chidri Track Pants
2491,2026-06-05 00:33:39.260784,viewed_item,Chidri Track Pants
2492,2026-05-20 16:04:41.759089,landing_page_view,Mecha Box Logo Hoodie
2492,2026-05-20 16:07:09.759089,viewed_item,Mecha Box Logo Hoodie
2493,2026-05-16 08:11:52.773242,landing_page_view,Hokage Denim Jacket
2493,2026-05-16 08:14:29.773242,viewed_item,Hokage Denim Jacket
2493,2026-05-16 08:18:36.773242,added_to_cart,Hokage Denim Jacket
2494,2026-05-25 14:16:01.964279,landing_page_view,Retro Nuptse-Style Puffer
2494,2026-05-25 14:20:01.964279,viewed_item,Retro Nuptse-Style Puffer
2495,2026-05-09 11:46:56.203053,landing_page_view,Hokage Denim Jacket
2496,2026-05-30 10:48:16.502539,landing_page_view,Chidri Track Pants
2496,2026-05-30 10:52:12.502539,viewed_item,Chidri Track Pants
2497,2026-05-28 00:42:33.956474,landing_page_view,Vagabond Distressed Bucket Hat
2497,2026-05-28 00:44:45.956474,viewed_item,Vagabond Distressed Bucket Hat
2498,2026-05-24 16:25:39.961698,landing_page_view,Cursed Energy Knit Sweater
2498,2026-05-24 16:31:33.961698,viewed_item,Cursed Energy Knit Sweater
2498,2026-05-24 16:32:42.961698,added_to_cart,Cursed Energy Knit Sweater
2499,2026-05-28 06:28:55.674368,landing_page_view,Hokage Denim Jacket
2499,2026-05-28 06:33:27.674368,viewed_item,Hokage Denim Jacket
2500,2026-05-29 19:29:28.464758,landing_page_view,Akira Baggy Joggers
2500,2026-05-29 19:32:42.464758,viewed_item,Akira Baggy Joggers
2501,2026-05-10 12:33:51.798095,landing_page_view,Mecha Box Logo Hoodie
2502,2026-05-23 12:44:15.684090,landing_page_view,EVA-01 Oversized Work Jacket
2503,2026-06-04 18:52:40.069563,landing_page_view,Chidri Track Pants
2504,2026-05-25 19:41:07.610805,landing_page_view,Cursed Energy Knit Sweater
2504,2026-05-25 19:43:37.610805,viewed_item,Cursed Energy Knit Sweater
2505,2026-05-25 09:02:20.109934,landing_page_view,Hokage Denim Jacket
2506,2026-06-02 22:37:52.688906,landing_page_view,Shadow Clone Graphic Tee
2506,2026-06-02 22:39:19.688906,viewed_item,Shadow Clone Graphic Tee
2507,2026-05-17 17:48:49.127528,landing_page_view,Cyberpunk Cargo Pants
2507,2026-05-17 17:51:38.127528,viewed_item,Cyberpunk Cargo Pants
2507,2026-05-17 17:53:01.127528,added_to_cart,Cyberpunk Cargo Pants
2508,2026-05-28 02:01:47.948149,landing_page_view,Neo-Tokyo Reflective Windbreaker
2508,2026-05-28 02:05:06.948149,viewed_item,Neo-Tokyo Reflective Windbreaker
2509,2026-05-25 15:48:49.669191,landing_page_view,EVA-01 Oversized Work Jacket
2510,2026-06-04 16:36:21.217872,landing_page_view,Cursed Energy Knit Sweater
2510,2026-06-04 16:42:05.217872,viewed_item,Cursed Energy Knit Sweater
2511,2026-05-20 19:52:28.304850,landing_page_view,Chidri Track Pants
2511,2026-05-20 19:57:36.304850,viewed_item,Chidri Track Pants
2512,2026-05-25 23:06:24.128030,landing_page_view,Shinobi Compression Tee
2512,2026-05-25 23:11:57.128030,viewed_item,Shinobi Compression Tee
2513,2026-05-12 04:04:34.507512,landing_page_view,Shinobi Compression Tee
2513,2026-05-12 04:09:48.507512,viewed_item,Shinobi Compression Tee
2513,2026-05-12 04:13:47.507512,added_to_cart,Shinobi Compression Tee
2513,2026-05-12 04:17:45.507512,initiated_checkout,Shinobi Compression Tee
2513,2026-05-12 04:20:21.507512,completed_purchase,Shinobi Compression Tee
2514,2026-05-11 19:34:21.416524,landing_page_view,Neo-Tokyo Reflective Windbreaker
2514,2026-05-11 19:38:38.416524,viewed_item,Neo-Tokyo Reflective Windbreaker
2515,2026-05-15 00:10:34.901887,landing_page_view,Cyberpunk Cargo Pants
2515,2026-05-15 00:13:25.901887,viewed_item,Cyberpunk Cargo Pants
2515,2026-05-15 00:16:37.901887,added_to_cart,Cyberpunk Cargo Pants
2516,2026-06-01 06:37:30.214582,landing_page_view,Hokage Denim Jacket
2516,2026-06-01 06:39:16.214582,viewed_item,Hokage Denim Jacket
2516,2026-06-01 06:42:56.214582,added_to_cart,Hokage Denim Jacket
2516,2026-06-01 06:45:09.214582,initiated_checkout,Hokage Denim Jacket
2517,2026-05-19 03:11:44.555438,landing_page_view,Chidri Track Pants
2518,2026-05-13 12:46:33.601797,landing_page_view,Chidri Track Pants
2519,2026-05-09 14:31:56.387927,landing_page_view,Cyberpunk Cargo Pants
2519,2026-05-09 14:37:17.387927,viewed_item,Cyberpunk Cargo Pants
2519,2026-05-09 14:39:33.387927,added_to_cart,Cyberpunk Cargo Pants
2520,2026-05-21 07:07:14.224323,landing_page_view,Neo-Tokyo Reflective Windbreaker
2520,2026-05-21 07:12:39.224323,viewed_item,Neo-Tokyo Reflective Windbreaker
2521,2026-05-18 15:03:37.027905,landing_page_view,Retro Nuptse-Style Puffer
2522,2026-05-16 05:23:27.383469,landing_page_view,Cursed Energy Knit Sweater
2522,2026-05-16 05:29:19.383469,viewed_item,Cursed Energy Knit Sweater
2523,2026-05-18 13:14:39.083950,landing_page_view,Shadow Clone Graphic Tee
2523,2026-05-18 13:19:17.083950,viewed_item,Shadow Clone Graphic Tee
2523,2026-05-18 13:20:47.083950,added_to_cart,Shadow Clone Graphic Tee
2524,2026-05-14 18:59:17.513857,landing_page_view,EVA-01 Oversized Work Jacket
2524,2026-05-14 19:00:19.513857,viewed_item,EVA-01 Oversized Work Jacket
2524,2026-05-14 19:01:36.513857,added_to_cart,EVA-01 Oversized Work Jacket
2524,2026-05-14 19:03:11.513857,initiated_checkout,EVA-01 Oversized Work Jacket
2525,2026-05-10 21:59:14.002112,landing_page_view,Akira Baggy Joggers
2526,2026-05-24 06:13:18.086756,landing_page_view,Mecha Box Logo Hoodie
2527,2026-05-27 00:19:51.342290,landing_page_view,Mecha Box Logo Hoodie
2527,2026-05-27 00:23:09.342290,viewed_item,Mecha Box Logo Hoodie
2528,2026-05-08 21:36:51.104427,landing_page_view,Retro Nuptse-Style Puffer
2528,2026-05-08 21:40:50.104427,viewed_item,Retro Nuptse-Style Puffer
2529,2026-05-11 18:39:17.296283,landing_page_view,Capsule Corp Canvas Tote
2529,2026-05-11 18:41:27.296283,viewed_item,Capsule Corp Canvas Tote
2529,2026-05-11 18:45:40.296283,added_to_cart,Capsule Corp Canvas Tote
2530,2026-05-13 23:51:32.862041,landing_page_view,Mecha Box Logo Hoodie
2531,2026-06-05 03:16:56.203648,landing_page_view,Ghost in the Shell Balaclava
2531,2026-06-05 03:21:03.203648,viewed_item,Ghost in the Shell Balaclava
2532,2026-05-11 02:21:52.885593,landing_page_view,Capsule Corp Canvas Tote
2532,2026-05-11 02:24:50.885593,viewed_item,Capsule Corp Canvas Tote
2532,2026-05-11 02:27:07.885593,added_to_cart,Capsule Corp Canvas Tote
2533,2026-05-31 08:34:30.528460,landing_page_view,Retro Nuptse-Style Puffer
2533,2026-05-31 08:40:24.528460,viewed_item,Retro Nuptse-Style Puffer
2534,2026-05-29 11:44:34.442201,landing_page_view,Retro Nuptse-Style Puffer
2534,2026-05-29 11:49:19.442201,viewed_item,Retro Nuptse-Style Puffer
2535,2026-05-22 05:55:04.915530,landing_page_view,Akira Baggy Joggers
2536,2026-05-22 16:57:02.120223,landing_page_view,Shadow Clone Graphic Tee
